Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Trinidad and Tobago,TTO,GDP (current US$),535670128,584961209,619319197,678235373,711893368,736568862,723735636,761981474,758899950,779200000,821850000,896754317,1083381044,1308799459,2042031901,2442667573,2500410584,3138666667,3562333458,4602416625,6235833333,6992083333,8140416667,7763750000,7757083333,7375918367,4794444444,4797777778,4496852073,4323058824,5068000000,5307905882,5439552941,4669488516,4947205860,5329214163,5759537726,5737751332,6043694330,6808982521,8154338233,8824873259,9008273721,11305459802,13280275123,15982282462,18369361094,21641620050,27871587350,19172165226,22157948396,25433011405,25781712703,27294453245,27642525749,25191551350,22373566810,23180107752,23820742957,23.9B,21.4B,21.4B
Tunisia,TUN,GDP (current US$),,,,,,991047619,1040952381,1085714286,1214666667,1289904762,1439238095,1685217059,2237476420,2730787476,3545933562,4328610490,4507929104,5109324009,5968044210,7188191882,8744134354,8428513568,8133401050,8350176783,8254891864,8410185740,9018136020,9696271268,10096292842,10102075213,12290568182,13074782609,15497286296,14608946896,15632463424,18030876599,19587322786,20746360430,21803372267,22943685719,21473261837,22066031834,23142153760,27453007373,31183059012,32273007554,34377310293,38914078352,44860969077,43454935940,46206091938,48122744708,47311159485,48684187850,50271072628,45780128467,44360614525,42164007605,42685972269,41.8B,42.5B,46.8B
Turkiye,TUR,GDP (current US$),13983572895,7988888889,8922222222,10355555556,11177777778,11966666667,14100000000,15644444444,17500000000,19466666667,17086956522,16275167785,20359154930,25633802817,35669064748,44763888889,51130434783,58683333333,65098765432,89327974277,68823684211,71040020140,64546332581,61678280115,59989909458,67234948265,75728009963,87172789528,90852814005,107143348667,150676291094,150027833333,158459130435,180169736364,130690172297,169485941048,181475555283,189834649111,275967393939,256385525072,274302959053,201751148417,240253216295,314592428076,408876042652,506308311477,557057829051,681337335022,770462156204,649272568774,776992599947,838762755164,880556375780,957783020853,938952628604,864316670331,869692960366,858996263096,778471901665,761.0B,720.0B,815.3B
Tuvalu,TUV,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8824448,9365166,9742949,9630763,10886826,11025945,12334846,12700905,12757633,13687141,15074212,13965036,16842334,19456515,22797470,22909507,24096386,28449502,31873847,28076743,32104201,39195462,39345620,38617494,38759690,36811660,41629497,45217658,47818290,54.2M,55.1M,63.1M
Tanzania,TZA,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100405772,4420168102,4258743263,4956588279,4601413264,4257702197,4510846968,5255221425,6496195451,7683852497,12270448700,12711213451,13375976354,13581644246,14142035080,15224257698,16675948415,18399046025,18649590248,21843529025,27941177435,29081425282,32014249841,34657139495,39650530214,45680532614,49964788814,47378599025,49774021003,53320625959,57003713611,61.1B,62.4B,67.8B
Uganda,UGA,GDP (current US$),423008386,441524109,449012579,516147799,589056604,884873950,925770308,967647059,1037815126,1169047619,1260084034,1417787115,1491596639,1702521008,2100142653,2359555556,2447300000,2936470588,2420260870,2139025000,1244610000,1337300000,2177500000,2240333333,3615647477,3519666339,3923232122,6269511615,6508931652,5276480986,4304398866,3321729057,2857457860,3220439044,3990430447,5755818947,6044585327,6269333313,6584815847,5998563258,6193246837,5840503869,6178563591,6606884391,7939487474,9239221859,9977647645,11902564401,14440404021,25127805566,26673441667,27871725206,27305915761,28915786997,32612397758,32387183845,29203988815,30744473912,32927025573,35.4B,37.6B,40.4B
Ukraine,UKR,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038,74703517903,82709161099,81393558423,77350733982,73945908384,65607522124,52543387167,48214751924,44558075977,50150400172,41883241478,31580960682,32375280321,39309580983,43956369917,52010238716,67220154164,89239370109,111884752475,148733861386,188111140644,121552777493,141209864408,169333048848,182592416469,190498811460,133503411376,91030959455,93355993629,112090530369,130891049797,153.9B,156.6B,200.1B
Uruguay,URY,GDP (current US$),1242289239,1547388781,1710004407,1539681491,1975701816,1890769326,1809183975,1597721080,1593675330,2004435484,2137096774,2807258065,2189418001,3964295673,4090209682,3538283322,3667161241,4114667063,4910257283,7181185278,10163020116,11048335541,9178802163,5102281256,4850241442,4732017873,5880112788,7367494080,8213515459,8438951476,9298839655,11205971155,12878199881,15002106518,17474647792,19297663097,20515543039,23969823010,25385928189,23983945191,22823255802,20898788417,13606494599,12045631093,13686329890,17362857684,19579457966,23410572634,30366213119,31660911277,40284481652,47962439304,51264390116,57531233351,57236013086,53274304222,57236652490,64233966861,64515038268,61.2B,53.6B,59.3B
United States,USA,GDP (current US$),543300000000,563300000000,605100000000,638600000000,685800000000,743700000000,815000000000,861700000000,942500000000,1019900000000,1073303000000,1164850000000,1279110000000,1425376000000,1545243000000,1684904000000,1873412000000,2081826000000,2351599000000,2627333000000,2857307000000,3207041000000,3343789000000,3634038000000,4037613000000,4338979000000,4579631000000,4855215000000,5236438000000,5641580000000,5963144000000,6158129000000,6520327000000,6858559000000,7287236000000,7639749000000,8073122000000,8577554457000,9062818202000,9631174489000,10250947997000,10581929774000,10929112955000,11456442041000,12217193198000,13039199193000,13815586948000,14474226905000,14769857911000,14478064934000,15048964444000,15599728123000,16253972230000,16843190993000,17550680174000,18206020741000,18695110842000,19479620056000,20527156026000,21372.6B,20893.7B,22996.1B
Uzbekistan,UZB,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13360607918,13677622222,12941297376,13099013836,12899156991,13350468917,13948892216,14744603774,14988971211,17078465982,13760513969,11401421329,9687788513,10134453435,12030023548,14307509839,17330833853,22311393928,29549438884,33689223673,49765676402,60178909297,67517349212,73180036692,80845384375,86196265192,86138288615,62081323299,52633143808,59.9B,59.9B,69.2B
St. Vincent and the Grenadines,VCT,GDP (current US$),13066558,13999883,14524879,13708219,14758210,15108207,16099866,15835178,15350000,16650000,18450000,20051648,27585489,30165374,32924216,33237165,32792481,49353162,60844771,71096360,82340340,102086539,113759203,122255350,135024988,145641705,160846657,175580647,200726713,214745002,240366667,254829630,277955556,286307407,289437037,316007407,331488889,347770370,373618519,390718519,427946039,462072316,487763849,509090899,549900170,579948909,643501157,713596662,732663264,714300244,720447880,713796369,730032600,764781243,770901436,786554581,814302267,847620215,884328181,910.1M,872.1M,889.8M
"Venezuela, RB",VEN,GDP (current US$),7779090909,8189090909,8946969697,9753333333,8099318182,8427777778,8781333333,9250000000,10034444444,10285111111,11561111111,12986590909,13977727273,17035581395,26100930233,27464651163,31419534884,36210697674,39316279070,48310930233,59116511628,66327441860,67736744186,67556279070,60010285714,61965466667,60391604938,48029034483,60226413793,43526253602,48598315565,53476971831,60401798246,60065011013,58418666667,77407726244,70543211119,85843534589,91331203433,97976886247,117140723529,122903960205,92893587734,83620628582,112453382330,145510008135,183477522124,230364012576,315953388511,329787628928,393192354511,316482190800,381286237848,371005379787,482359318768,,,,,,,
British Virgin Islands,VGB,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3262000000,3443000000,3797000000,4428000000,4484000000,4784000000,4244000000,4201000000,4324000000,4223000000,4089000000,3738000000,3565000000,3663000000,3798000000,3794000000,3922000000,4.1B,4.2B,
Vietnam,VNM,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,14094687821,26336616250,36658108850,25423812649,6293304975,6471740806,9613369520,9866990236,13180953598,16286433533,20736164459,24657470575,26843700442,27209602050,28683659007,31172518403,32685198735,35064105501,39552513316,45427854693,57633255618,66371664817,77414425532,99130304099,106014659770,147198853579,172595960458,195592471673,213710932339,233449971629,239257234711,257095955976,281353402175,308702086758,330.4B,343.2B,362.6B
Vanuatu,VUT,GDP (current US$),,,,,,,,,,,,,,,,,,,,119258835,121185498,113781796,114501913,117389554,144482515,131856421,126498935,139464174,158351368,154013202,168879207,201334169,209088825,200491853,233701301,249333250,261370044,272771209,262293411,268006973,272014693,257926882,262596598,314471328,364996869,394962552,439376794,516392923,590748237,592622502,670713208,770153304,747839698,758304466,772315721,730870582,780889606,880062103,914736985,936.5M,896.8M,983.5M
Samoa,WSM,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,121221652,111862824,109200934,95572173,100947849,111713922,133016065,122888610,125766270,125597205,132303041,133122897,221098107,224865731,249908971,285475592,269481523,255410025,258856139,266299604,281793615,333428714,407749577,476801791,499923741,573548460,641346175,628006123,663161528,737401684,760549578,770059565,756805950,788307315,799493898,832025556,821286939,852.0M,807.1M,788.4M
Kosovo,XKX,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5181776769,5015894693,5344014318,6341737194,6163785173,6735731173,7074657898,6295820482,6682832632,7180813376,7878508503,7.9B,7.7B,9.0B
"Yemen, Rep.",YEM,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5647119229,5930370370,6463649985,5368270615,4167356037,4258788725,5785685311,6838557384,6325141676,7641102523,9652436180,9861560095,10694628092,11777966673,13872791659,16746344766,19061978586,21650532264,26910851362,25130274124,30906749533,32726417212,35401341663,40415235702,43228585321,42444495590,31317828584,26842231205,21606161066,21.9B,18.8B,21.1B
South Africa,ZAF,GDP (current US$),8748596504,9225996313,9813996079,10854195663,11955995223,13068994778,14211394321,15821393678,17124793157,19256992305,21218391522,23411079378,24515911652,33262767311,41389185875,42906919870,41150449966,45328399963,51607399958,63038687893,89411894561,93141478235,85904070614,96204110959,84870134619,64459376104,73354782109,96535747615,103976854738,108055603482,126048148263,135204432695,146956872370,147196639471,153512625915,171735223677,163236785802,168976663845,152982541794,151516560275,151753369492,135429607037,129088132202,197020241490,255806631392,288868489079,303860874149,333075462600,316132138757,329753048857,417365076968,458201514137,434400545086,400886013596,381198869776,346709790459,323585509674,381448814653,404842116738,387.9B,335.4B,419.9B
Zambia,ZMB,GDP (current US$),713000000,696285714,693142857,718714286,839428571,1082857143,1264285714,1368000000,1605857143,1965714286,1825285714,1687000000,1910714286,2268714286,3121833333,2618666667,2746714286,2483000000,2813375000,3325500000,3829500000,3872666667,3994777778,3216307692,2739444444,2281258065,1661948718,2269894737,3713614458,3998637681,3285217391,3378882353,3181921788,3273237853,3656647744,3807067122,3597220962,4303281932,3537683046,3404311977,3600683040,4094480988,4193845678,4901839731,6221077675,8331870169,12756858899,14056957976,17910858638,15328342304,20265559484,23459515276,25503060420,28037239463,27141023558,21251216799,20958412538,25873601261,26311590297,23.3B,18.1B,21.2B
Zimbabwe,ZWE,GDP (current US$),1052990400,1096646600,1117601600,1159511700,1217138000,1311435800,1281749500,1397002000,1479599900,1747998800,1884206300,2178716300,2677729400,3309353600,3982161400,4371300700,4318372000,4364382100,4351600500,5177459400,6678868200,8011373800,8539700700,7764067000,6352125900,5637259300,6217523700,6741215100,7814784100,8286322700,8783816700,8641481700,6751472200,6563813300,6890675000,7111270700,8553146600,8529571600,6401968200,6858013100,6689957600,6777384700,6342116400,5727591800,5805598400,5755215200,5443896500,5291950100,4415702800,9665793300,12041655200,14101920300,17114849900,19091020000,19495519600,19963120600,20548678100,17584890937,18115543791,19.3B,18.1B,26.2B
